201,3,21,3,818,2,772.53,1545.06,0
202,3,28,1,1084,1,88.45,88.45,0
203,3,13,1,1075,4,82.13,328.52,0
204,3,3,3,1770,5,814.23,4071.15,0
205,3,32,6,1094,4,49.59,198.36,0
206,3,16,1,1456,4,27.33,109.32,0
207,3,9,6,487,5,439.20,2196.00,1
208,3,24,6,681,2,183.42,366.84,0
209,3,12,3,21,2,34.29,68.58,0
210,3,39,2,12,5,11.66,58.30,0
211,3,5,1,1498,1,302.09,302.09,0
212,3,16,3,1386,3,24.98,74.94,0
213,3,28,1,547,2,98.11,196.22,0
214,3,17,3,1376,1,27.46,27.46,0
215,3,7,2,1251,2,76.65,153.30,0
216,3,3,3,919,3,831.51,2494.53,1
217,3,6,7,1438,4,160.40,641.60,0
218,3,5,5,356,3,295.82,887.46,0
219,3,35,4,642,2,81.66,163.32,0
220,3,33,5,1049,3,75.37,226.11,0
221,3,4,6,36,2,623.79,1247.58,0
222,3,35,2,1436,4,98.50,394.00,1
223,3,35,3,1319,4,98.76,395.04,0
224,3,22,1,63,1,676.30,676.30,0
225,3,40,7,464,5,63.82,319.10,0
226,3,29,3,886,2,62.88,125.76,1
227,3,11,5,1357,1,108.13,108.13,0
228,4,31,3,55,3,20.83,62.49,0
229,4,27,4,642,1,119.15,119.15,0
230,4,22,5,1266,2,651.46,1302.92,0
231,4,36,6,1673,3,19.93,59.79,0
232,4,27,3,1375,5,112.48,562.40,0
233,4,22,1,406,3,643.07,1929.21,0
234,4,21,1,258,3,824.41,2473.23,0
235,4,22,5,236,2,586.13,1172.26,0
236,4,36,3,687,4,21.52,86.08,0
237,4,22,3,183,3,644.88,1934.64,0
238,4,18,4,1339,4,21.72,86.88,0
239,4,31,3,602,2,19.11,38.22,0
240,4,27,5,867,3,123.01,369.03,0
241,4,35,6,1147,3,85.04,255.12,0
242,4,10,7,1676,3,118.18,354.54,0
243,5,39,3,1269,3,12.73,38.19,0
244,5,29,5,1444,3,57.60,172.80,0
245,5,37,2,1808,1,14.06,14.06,0
246,5,21,5,517,1,729.35,729.35,0
247,5,34,1,544,2,127.79,255.58,0
248,5,3,4,313,4,798.01,3192.04,0
249,5,23,5,1743,3,270.25,810.75,0
250,5,11,4,474,1,107.62,107.62,0
251,5,28,3,799,3,89.51,268.53,0
252,5,17,2,258,4,31.56,126.24,0
253,5,26,5,230,1,80.96,80.96,1
254,5,27,5,1247,5,113.52,567.60,1
255,5,3,1,702,4,762.33,3049.32,0
256,5,17,5,1275,1,30.98,30.98,0
257,5,25,7,1469,5,515.40,2577.00,0
258,5,40,6,579,2,61.78,123.56,0
259,5,11,4,979,2,106.42,212.84,0
260,5,28,6,1411,3,86.89,260.67,0
261,5,34,4,1361,2,111.99,223.98,0
262,5,40,5,1117,5,61.13,305.65,0
263,5,38,1,598,1,34.77,34.77,0
264,5,40,6,212,5,60.61,303.05,0
265,5,14,5,454,5,68.36,341.80,0
266,5,31,3,243,4,18.53,74.12,0
267,5,16,5,640,1,25.33,25.33,0
268,5,14,7,1634,2,70.82,141.64,0
269,5,25,4,1702,3,547.63,1642.89,0
270,5,28,7,359,4,94.72,378.88,0
271,5,30,5,1657,5,126.83,634.15,0
272,5,38,2,1591,3,38.30,114.90,0
273,5,7,6,756,2,75.74,151.48,0
274,5,3,5,413,2,802.72,1605.44,0
275,5,34,3,1700,5,121.67,608.35,0
276,5,15,7,1024,3,82.86,248.58,0
277,5,25,2,730,4,546.68,2186.72,0
278,5,38,3,92,5,35.44,177.20,0
279,5,12,1,532,1,35.44,35.44,0
280,5,40,4,1354,1,63.21,63.21,0
281,5,18,2,1585,5,19.64,98.20,0
282,5,21,3,1689,3,737.31,2211.93,0
283,5,6,6,319,4,142.48,569.92,0
284,5,8,4,230,1,36.29,36.29,1
285,5,28,5,646,4,95.98,383.92,0
286,5,2,6,1224,2,1458.66,2917.32,0
287,5,18,2,478,3,19.12,57.36,0
288,5,24,3,1265,5,191.48,957.40,0
289,5,5,4,995,2,294.40,588.80,0
290,5,35,4,773,5,92.67,463.35,0
291,5,1,3,1612,2,1271.31,2542.62,1
292,5,25,5,1197,2,520.30,1040.60,0
293,5,32,7,1693,3,59.68,179.04,0
294,5,11,3,800,1,102.67,102.67,0
295,5,31,4,1655,4,18.96,75.84,0
296,5,8,7,1530,3,43.70,131.10,0
297,5,33,4,1437,1,64.47,64.47,0
298,5,4,4,703,4,647.87,2591.48,0
299,5,31,3,448,2,20.76,41.52,0
300,5,34,1,1680,2,129.56,259.12,1
301,5,38,4,701,1,33.46,33.46,0
302,5,1,4,1706,5,1318.56,6592.80,0
303,6,29,2,914,2,56.55,113.10,0
304,6,21,7,347,4,863.30,3453.20,0
305,6,28,1,1461,1,95.95,95.95,0
306,6,6,7,1760,4,155.14,620.56,0
307,6,14,1,1364,3,62.19,186.57,0
308,6,26,3,311,2,71.95,143.90,1
309,6,32,3,1041,1,59.85,59.85,0
310,6,32,7,1433,1,57.60,57.60,0
311,6,40,3,568,1,55.26,55.26,1
312,6,35,2,555,1,88.59,88.59,0
313,6,2,1,131,5,1365.04,6825.20,1
314,6,32,4,1220,4,51.86,207.44,0
315,6,21,4,58,2,732.92,1465.84,0
316,6,28,7,1247,1,94.97,94.97,0
317,6,14,2,122,1,66.61,66.61,0
318,6,31,6,822,3,20.95,62.85,0
319,6,40,6,716,2,54.95,109.90,0
320,6,40,6,192,5,56.16,280.80,0
321,6,1,6,305,2,1307.17,2614.34,0
322,6,7,3,621,4,78.09,312.36,0
323,6,11,1,256,1,104.07,104.07,0
324,6,31,1,39,3,21.33,63.99,0
325,6,23,1,820,2,249.62,499.24,0
326,6,23,7,1137,3,229.35,688.05,0
327,6,33,4,1260,5,68.18,340.90,0
328,6,13,6,1409,1,84.39,84.39,0
329,6,27,6,237,5,116.74,583.70,0
330,6,21,7,1243,5,741.10,3705.50,0
331,6,2,2,1081,1,1588.84,1588.84,0
332,6,23,7,324,2,264.02,528.04,0
333,6,12,4,398,4,37.14,148.56,0
334,6,19,6,1815,5,52.14,260.70,0
335,6,24,7,655,5,193.06,965.30,0
336,6,34,3,17,4,117.28,469.12,0
337,6,23,2,199,2,258.05,516.10,0
338,6,23,3,1225,3,237.34,712.02,1
339,6,24,5,1317,1,162.98,162.98,0
340,6,16,2,1820,5,25.80,129.00,0
341,6,33,1,652,1,72.90,72.90,0
342,6,3,1,59,5,749.51,3747.55,0
343,6,16,2,1085,4,25.50,102.00,0
344,6,30,7,1741,4,121.92,487.68,0
345,6,25,4,1037,1,454.18,454.18,0
346,6,31,6,293,4,18.60,74.40,0
347,6,24,5,1068,4,177.18,708.72,0
348,6,1,5,1175,4,1278.66,5114.64,0
349,6,9,2,1381,5,485.33,2426.65,0
350,6,9,7,1021,5,441.27,2206.35,0
351,6,4,4,343,4,647.48,2589.92,0
352,6,29,7,1290,3,63.98,191.94,1
353,6,35,7,362,3,90.33,270.99,0
354,6,27,5,332,4,128.36,513.44,0
355,6,10,2,353,3,118.54,355.62,0
356,6,35,3,1255,2,85.72,171.44,0
357,6,25,3,861,1,544.55,544.55,0
358,6,21,3,939,5,802.10,4010.50,0
359,6,33,2,1181,4,73.20,292.80,0
360,6,3,4,1566,1,865.93,865.93,0
361,6,12,7,512,4,32.15,128.60,0
362,6,10,1,1670,4,128.45,513.80,0
363,6,31,1,1234,3,18.36,55.08,0
364,6,31,1,671,5,21.06,105.30,0
365,6,3,6,1453,1,790.15,790.15,0
366,6,17,2,810,1,32.31,32.31,1
367,6,16,7,984,4,23.18,92.72,0
368,6,4,3,1122,2,658.05,1316.10,0
369,6,36,4,403,2,22.87,45.74,0
370,6,18,2,43,1,20.66,20.66,0
371,6,17,3,677,1,30.61,30.61,0
372,6,25,4,767,1,464.16,464.16,0
373,6,33,4,202,1,63.81,63.81,0
374,6,16,3,834,3,26.65,79.95,0
375,6,19,2,1760,2,46.13,92.26,0
376,6,31,1,910,2,19.93,39.86,0
377,6,4,2,1297,2,632.47,1264.94,0
378,6,33,6,355,2,64.07,128.14,0
379,7,32,2,1353,2,53.53,107.06,0
380,7,11,2,104,1,107.13,107.13,0
381,7,6,5,728,2,150.24,300.48,0
382,7,11,4,1240,5,101.99,509.95,0
383,7,23,1,992,2,274.57,549.14,0
384,7,36,2,1542,3,22.47,67.41,0
385,7,17,7,1689,3,32.67,98.01,0
386,7,34,6,242,3,128.20,384.60,0
387,7,25,5,1000,3,526.31,1578.93,0
388,7,3,3,1821,2,763.83,1527.66,0
389,7,22,2,1626,1,621.26,621.26,0
390,7,7,4,354,5,84.09,420.45,0
391,7,12,7,721,2,37.00,74.00,0
392,7,14,6,23,5,62.50,312.50,0
393,7,18,1,210,1,19.50,19.50,0
394,7,5,2,1496,4,284.77,1139.08,1
395,7,10,6,248,2,111.20,222.40,0
396,7,31,6,77,2,19.81,39.62,0
397,7,1,4,1792,5,1212.66,6063.30,0
398,7,3,7,506,3,873.16,2619.48,0
399,7,16,6,433,4,23.06,92.24,1
400,7,29,3,591,4,60.32,241.28,0
401,7,35,1,118,5,89.37,446.85,0
402,7,25,2,868,1,453.08,453.08,0
403,7,22,1,99,2,637.50,1275.00,0
404,7,14,5,1814,3,60.85,182.55,0
405,7,38,6,908,2,34.25,68.50,0
406,7,14,1,1234,4,65.64,262.56,0
407,7,8,6,1315,1,37.54,37.54,1
408,7,18,3,1728,1,20.34,20.34,0
409,7,37,2,1096,2,14.28,28.56,0
410,7,9,5,361,3,416.19,1248.57,0
411,7,22,1,1781,4,683.27,2733.08,0
412,7,25,2,88,4,483.17,1932.68,0
413,7,9,7,877,5,488.17,2440.85,0
414,7,9,6,828,2,459.12,918.24,0
415,7,40,7,1620,5,54.81,274.05,0
416,7,35,1,1757,1,81.87,81.87,0
417,7,1,4,665,4,1199.84,4799.36,0
418,7,12,5,1276,4,34.22,136.88,0
419,7,7,1,1067,4,78.38,313.52,0
420,7,27,6,1776,3,129.85,389.55,0
421,7,21,3,359,2,835.24,1670.48,0
422,7,35,3,1263,5,84.75,423.75,0
423,7,15,2,889,4,82.13,328.52,1
424,7,12,4,186,2,35.97,71.94,0
425,7,40,5,710,4,54.65,218.60,0
426,7,24,2,254,5,162.93,814.65,0
427,7,27,2,1705,5,113.81,569.05,0
428,7,19,4,1052,3,51.58,154.74,0
429,7,30,5,1075,4,132.50,530.00,0
430,7,7,4,515,1,72.49,72.49,0
431,7,14,7,458,3,68.29,204.87,0
432,7,32,1,1601,4,60.04,240.16,0
433,7,15,7,39,2,80.14,160.28,0
434,7,16,7,1777,5,23.72,118.60,1
435,7,20,5,1716,2,17.07,34.14,0
436,7,17,4,1800,5,28.33,141.65,0
437,7,7,5,725,2,75.82,151.64,0
438,7,28,7,1597,5,101.56,507.80,0
439,7,13,3,1158,1,81.26,81.26,0
440,7,10,3,1259,5,126.71,633.55,0
441,7,30,1,1596,1,131.01,131.01,0
442,7,37,6,598,3,13.65,40.95,0
443,7,39,3,1777,3,12.50,37.50,0
444,7,37,3,1189,5,14.64,73.20,0
445,7,40,2,822,5,57.71,288.55,0
446,7,9,3,469,4,424.60,1698.40,0
447,7,2,2,451,5,1483.83,7419.15,0
448,7,34,5,1046,3,131.93,395.79,0
449,7,3,5,1050,2,772.20,1544.40,0
450,7,27,6,687,5,122.91,614.55,0
451,7,37,3,704,1,13.55,13.55,0
452,7,12,4,683,4,33.79,135.16,0
453,7,39,4,1221,4,11.91,47.64,0
454,7,26,2,1272,4,74.97,299.88,0
455,7,14,7,307,2,66.90,133.80,0
456,7,32,4,157,3,58.03,174.09,0
457,7,23,3,1112,4,256.06,1024.24,0
458,7,12,2,1740,5,33.70,168.50,0
459,7,20,1,1069,3,19.45,58.35,0
460,7,20,7,1195,4,19.54,78.16,1
461,7,38,5,1743,1,36.18,36.18,0
462,7,1,4,933,3,1118.40,3355.20,0
463,7,17,2,26,1,27.86,27.86,0
464,7,12,2,1637,1,36.08,36.08,0
465,7,40,1,373,5,55.33,276.65,0
466,7,3,7,314,5,824.07,4120.35,0
467,7,6,1,56,2,154.71,309.42,0
468,7,20,7,1153,3,19.53,58.59,0
469,7,16,5,1017,2,22.79,45.58,0
470,7,12,5,704,2,35.74,71.48,0
471,7,31,2,1079,4,18.51,74.04,0
472,7,28,3,18,3,95.92,287.76,0
473,7,37,4,1614,5,14.65,73.25,0
474,7,14,1,717,5,65.75,328.75,0
475,7,38,3,173,4,37.24,148.96,0
476,7,35,5,730,4,84.62,338.48,0
477,7,39,2,648,2,11.44,22.88,0
478,7,33,7,497,1,65.70,65.70,0
479,7,40,7,961,2,65.31,130.62,0
480,7,8,1,513,1,37.80,37.80,0
481,7,8,1,306,5,41.74,208.70,0
482,7,24,3,1490,5,171.60,858.00,0
483,7,31,7,132,2,20.78,41.56,0
484,7,22,4,1507,1,714.45,714.45,0
485,7,18,7,1239,5,18.74,93.70,0
486,7,14,6,436,2,64.29,128.58,0
487,7,30,6,220,4,131.73,526.92,0
488,7,24,7,1071,3,167.27,501.81,0
489,7,18,5,629,5,20.08,100.40,0
490,7,28,7,1436,3,104.27,312.81,0
491,7,14,5,1186,1,70.08,70.08,0
492,7,22,5,839,1,677.41,677.41,0
493,7,35,1,778,3,95.67,287.01,1
494,7,26,6,416,1,76.76,76.76,0
495,7,30,3,704,2,123.75,247.50,0
496,7,13,7,1770,4,98.13,392.52,0
497,7,17,4,1423,2,32.52,65.04,0
498,7,9,4,1503,5,412.20,2061.00,0
499,7,37,5,91,2,15.17,30.34,0
500,8,23,5,1041,4,240.44,961.76,0
501,8,22,2,395,4,624.60,2498.40,0
502,8,9,4,1815,4,406.43,1625.72,0
503,8,40,6,1407,1,59.43,59.43,0
504,8,21,5,1622,1,722.47,722.47,0
505,8,13,4,1779,2,84.06,168.12,0
506,8,29,1,1660,5,57.90,289.50,0
507,8,27,7,634,3,130.70,392.10,0
508,8,11,2,1076,3,109.21,327.63,0
509,8,28,3,983,2,94.29,188.58,0
510,8,9,6,1018,3,417.95,1253.85,0
511,8,16,5,1466,1,25.95,25.95,0
512,8,10,6,356,4,125.39,501.56,0
513,8,30,1,1089,3,123.38,370.14,0
514,8,10,3,310,1,122.26,122.26,0
515,8,33,6,1736,1,63.60,63.60,0
516,8,6,3,1211,3,140.11,420.33,1
517,8,19,4,1523,2,52.19,104.38,0
518,8,4,3,248,3,556.69,1670.07,0
519,8,36,7,1387,3,21.68,65.04,0
520,8,36,1,595,4,20.00,80.00,0
521,8,32,5,942,1,57.29,57.29,0
522,8,8,5,1642,4,41.44,165.76,1
523,8,40,4,1466,3,54.97,164.91,0
524,8,11,7,675,4,119.70,478.80,0
525,8,29,5,1625,2,59.92,119.84,0
526,8,20,7,1189,1,18.88,18.88,0
527,8,21,1,1421,2,836.43,1672.86,0
528,8,8,2,863,2,37.21,74.42,0
529,8,38,5,1088,1,36.28,36.28,0
530,8,8,4,355,2,37.78,75.56,0
531,8,4,7,279,5,554.74,2773.70,0
532,8,5,6,1790,1,323.56,323.56,0
533,8,34,2,289,5,113.22,566.10,0
534,8,27,3,949,1,110.09,110.09,0
535,8,32,1,520,2,51.85,103.70,0
536,8,14,4,1765,5,68.70,343.50,0
537,8,38,6,684,3,38.09,114.27,0
538,8,33,3,1418,4,68.08,272.32,0
539,8,1,6,344,1,1271.46,1271.46,0
540,8,32,4,824,1,55.33,55.33,0
541,8,40,1,1741,3,64.43,193.29,0
542,8,30,6,1030,1,126.55,126.55,0
543,8,9,1,1103,4,494.15,1976.60,0
544,8,32,3,502,1,57.29,57.29,0
545,8,22,5,1210,5,637.56,3187.80,0
546,8,17,7,542,5,31.23,156.15,0
547,8,6,6,354,4,163.20,652.80,0
548,8,25,4,431,3,523.40,1570.20,0
549,8,32,1,1178,1,59.13,59.13,1
550,8,2,6,780,2,1373.18,2746.36,0
551,8,21,2,1567,3,781.27,2343.81,1
552,8,19,7,959,4,54.24,216.96,0
553,8,40,1,1403,2,64.13,128.26,1
554,8,38,5,1243,4,34.88,139.52,0
555,8,13,6,592,3,88.32,264.96,0
556,8,12,6,1089,3,31.72,95.16,0
557,8,14,7,1204,1,58.97,58.97,0
558,8,5,1,962,3,309.97,929.91,0
559,8,16,2,973,4,23.90,95.60,0
560,8,25,6,537,5,549.66,2748.30,0
561,8,7,4,178,1,75.13,75.13,0
562,8,13,2,322,2,87.27,174.54,0
563,8,7,3,746,2,76.17,152.34,0
564,8,26,4,928,5,74.97,374.85,0
565,8,38,5,1521,5,38.03,190.15,0
566,8,16,3,726,4,24.70,98.80,0
567,8,19,3,1396,2,46.18,92.36,0
568,8,25,4,1739,2,516.63,1033.26,0
569,8,37,5,1387,1,15.89,15.89,1
570,8,30,4,1519,4,141.17,564.68,0
571,8,13,2,439,4,91.66,366.64,1
572,8,16,4,1493,4,23.06,92.24,0
573,8,5,2,524,5,301.08,1505.40,0
574,8,22,4,109,5,605.19,3025.95,0
575,8,38,2,133,3,38.04,114.12,0
576,8,10,2,1822,5,127.68,638.40,1
577,8,27,4,1282,3,131.26,393.78,0
578,8,30,2,1311,5,131.39,656.95,0
579,8,34,5,266,2,122.45,244.90,0
580,8,33,2,1615,5,74.07,370.35,0
581,8,32,6,1227,4,54.35,217.40,0
582,8,38,5,71,3,38.08,114.24,0
583,8,21,3,830,4,775.11,3100.44,0
584,8,16,1,118,4,22.76,91.04,0
585,8,6,6,1519,4,145.81,583.24,0
586,8,29,6,153,1,60.05,60.05,0
587,8,18,2,1197,5,19.81,99.05,0
588,8,28,4,482,2,88.37,176.74,0
589,8,32,3,375,2,59.04,118.08,0
590,8,32,3,1655,4,58.46,233.84,0
591,8,16,4,1809,5,26.36,131.80,0
592,8,7,4,186,2,82.07,164.14,0
593,8,26,4,1558,2,78.71,157.42,0
594,8,5,6,1035,4,319.64,1278.56,0
595,8,9,2,1249,2,483.44,966.88,0
596,8,18,3,1714,5,19.31,96.55,0
597,8,30,6,1220,2,140.07,280.14,0
598,8,27,3,553,3,121.66,364.98,0
599,8,40,1,270,2,54.62,109.24,0
600,8,11,2,1809,1,110.32,110.32,0
601,8,18,2,42,4,20.28,81.12,0
602,8,16,5,915,2,26.27,52.54,0
603,8,9,4,533,1,451.51,451.51,0
604,8,20,7,1373,1,19.73,19.73,0
605,8,1,5,800,5,1096.55,5482.75,0
606,8,36,7,641,2,21.60,43.20,1
607,8,33,2,416,1,65.69,65.69,0
608,8,27,4,260,3,109.23,327.69,0
609,8,19,3,1061,1,53.50,53.50,0
610,8,7,4,76,4,76.43,305.72,0
611,8,21,6,1465,5,866.38,4331.90,0
612,8,5,2,1303,3,297.08,891.24,0
613,8,12,6,338,3,38.24,114.72,0
614,8,39,7,420,5,13.07,65.35,0
615,8,24,7,1526,1,182.45,182.45,0
616,8,28,4,729,1,88.06,88.06,0
