129;5;;;;;;;
130;6;;;;;;;
131;6;;;;;;;
132;9;;;;;;;
133;2;;;;;;;
134;4;;;;;;;
135;7;;;;;;;
136;1;;;;;;;
137;7;;;;;;;
138;5;;;;;;;
139;4;;;;;;;
140;6;;;;;;;
141;6;;;;;;;
142;9;;;;;;;
143;6;;;;;;;
144;1;;;;;;;
145;6;;;;;;;
146;9;;;;;;;
147;7;;;;;;;
148;8;;;;;;;
149;5;;;;;;;
150;5;;;;;;;
151;9;;;;;;;
152;6;;;;;;;
153;3;;;;;;;
154;8;;;;;;;
155;10;;;;;;;
156;4;;;;;;;
157;3;;;;;;;
158;8;;;;;;;
159;3;;;;;;;
160;4;;;;;;;
161;9;;;;;;;
162;4;;;;;;;
163;1;;;;;;;
164;9;;;;;;;
165;8;;;;;;;
166;10;;;;;;;
167;1;;;;;;;
168;10;;;;;;;
169;7;;;;;;;
170;1;;;;;;;
171;5;;;;;;;
172;3;;;;;;;
173;9;;;;;;;
174;1;;;;;;;
175;9;;;;;;;
176;8;;;;;;;
177;10;;;;;;;
178;8;;;;;;;
179;1;;;;;;;
180;1;;;;;;;
181;6;;;;;;;
182;5;;;;;;;
183;1;;;;;;;
184;7;;;;;;;
185;9;;;;;;;
186;10;;;;;;;
187;7;;;;;;;
188;3;;;;;;;
189;9;;;;;;;
190;7;;;;;;;
191;7;;;;;;;
192;7;;;;;;;
193;6;;;;;;;
194;9;;;;;;;
195;9;;;;;;;
196;5;;;;;;;
197;6;;;;;;;
198;9;;;;;;;
199;4;;;;;;;
200;8;;;;;;;
201;4;;;;;;;
202;1;;;;;;;
203;2;;;;;;;
204;1;;;;;;;
205;2;;;;;;;
206;4;;;;;;;
207;6;;;;;;;
208;10;;;;;;;
209;9;;;;;;;
210;5;;;;;;;
211;10;;;;;;;
212;3;;;;;;;
213;4;;;;;;;
214;10;;;;;;;
215;6;;;;;;;
216;8;;;;;;;
217;6;;;;;;;
218;5;;;;;;;
219;9;;;;;;;
220;7;;;;;;;
221;8;;;;;;;
222;10;;;;;;;
223;7;;;;;;;
224;2;;;;;;;
225;5;;;;;;;
226;9;;;;;;;
227;1;;;;;;;
228;7;;;;;;;
229;5;;;;;;;
230;1;;;;;;;
231;7;;;;;;;
232;5;;;;;;;
233;2;;;;;;;
234;4;;;;;;;
235;4;;;;;;;
236;7;;;;;;;
237;9;;;;;;;
238;9;;;;;;;
239;1;;;;;;;
240;3;;;;;;;
241;6;;;;;;;
242;2;;;;;;;
243;6;;;;;;;
244;8;;;;;;;
245;10;;;;;;;
246;4;;;;;;;
247;2;;;;;;;
248;6;;;;;;;
249;9;;;;;;;
250;3;;;;;;;
251;2;;;;;;;
252;1;;;;;;;
253;5;;;;;;;
254;8;;;;;;;
255;8;;;;;;;
256;4;;;;;;;
257;10;;;;;;;
258;4;;;;;;;
259;4;;;;;;;
260;8;;;;;;;
261;8;;;;;;;
262;6;;;;;;;
263;2;;;;;;;
264;7;;;;;;;
265;8;;;;;;;
266;2;;;;;;;
267;6;;;;;;;
268;3;;;;;;;
269;3;;;;;;;
270;9;;;;;;;
271;7;;;;;;;
272;6;;;;;;;
273;9;;;;;;;
274;8;;;;;;;
275;6;;;;;;;
276;6;;;;;;;
277;4;;;;;;;
278;9;;;;;;;
279;5;;;;;;;
280;6;;;;;;;
281;9;;;;;;;
282;1;;;;;;;
283;10;;;;;;;
284;2;;;;;;;
285;3;;;;;;;
286;2;;;;;;;
287;8;;;;;;;
288;6;;;;;;;
289;5;;;;;;;
290;7;;;;;;;
291;9;;;;;;;
292;8;;;;;;;
293;4;;;;;;;
294;6;;;;;;;
295;6;;;;;;;
296;4;;;;;;;
297;9;;;;;;;
298;5;;;;;;;
299;3;;;;;;;
300;7;;;;;;;
301;6;;;;;;;
302;2;;;;;;;
303;1;;;;;;;
304;8;;;;;;;
305;9;;;;;;;
306;6;;;;;;;
307;7;;;;;;;
308;6;;;;;;;
309;7;;;;;;;
310;1;;;;;;;
311;7;;;;;;;
312;7;;;;;;;
313;1;;;;;;;
314;1;;;;;;;
315;4;;;;;;;
316;10;;;;;;;
317;5;;;;;;;
318;1;;;;;;;
319;10;;;;;;;
320;5;;;;;;;
321;9;;;;;;;
322;4;;;;;;;
323;10;;;;;;;
324;6;;;;;;;
325;3;;;;;;;
326;3;;;;;;;
327;9;;;;;;;
328;7;;;;;;;
329;1;;;;;;;
330;3;;;;;;;
331;6;;;;;;;
332;3;;;;;;;
333;5;;;;;;;
334;1;;;;;;;
335;9;;;;;;;
336;9;;;;;;;
337;5;;;;;;;
338;9;;;;;;;
339;10;;;;;;;
340;8;;;;;;;
341;3;;;;;;;
342;4;;;;;;;
343;8;;;;;;;
344;3;;;;;;;
345;9;;;;;;;
346;10;;;;;;;
347;6;;;;;;;
348;5;;;;;;;
349;10;;;;;;;
350;2;;;;;;;
351;9;;;;;;;
352;7;;;;;;;
353;9;;;;;;;
354;1;;;;;;;
355;8;;;;;;;
356;1;;;;;;;
357;7;;;;;;;
358;6;;;;;;;
359;5;;;;;;;
360;10;;;;;;;
361;9;;;;;;;
362;10;;;;;;;
363;4;;;;;;;
364;5;;;;;;;
365;6;;;;;;;
366;2;;;;;;;
367;6;;;;;;;
368;4;;;;;;;
369;5;;;;;;;
370;2;;;;;;;
371;4;;;;;;;
372;4;;;;;;;
373;2;;;;;;;
374;3;;;;;;;
375;9;;;;;;;
376;5;;;;;;;
377;6;;;;;;;
378;4;;;;;;;
379;3;;;;;;;
380;1;;;;;;;
381;10;;;;;;;
382;9;;;;;;;
383;8;;;;;;;
384;7;;;;;;;
385;8;;;;;;;
386;4;;;;;;;
387;1;;;;;;;
388;8;;;;;;;
389;2;;;;;;;
390;2;;;;;;;
391;7;;;;;;;
392;7;;;;;;;
393;2;;;;;;;
394;1;;;;;;;
395;10;;;;;;;
396;10;;;;;;;
397;7;;;;;;;
398;10;;;;;;;
399;10;;;;;;;
400;4;;;;;;;
401;5;;;;;;;
402;10;;;;;;;
403;2;;;;;;;
404;5;;;;;;;
405;10;;;;;;;
406;10;;;;;;;
407;1;;;;;;;
408;5;;;;;;;
409;9;;;;;;;
410;2;;;;;;;
411;6;;;;;;;
412;6;;;;;;;
413;8;;;;;;;
414;7;;;;;;;
415;4;;;;;;;
416;5;;;;;;;
417;10;;;;;;;
418;5;;;;;;;
419;7;;;;;;;
420;3;;;;;;;
421;1;;;;;;;
422;1;;;;;;;
423;9;;;;;;;
424;8;;;;;;;
425;8;;;;;;;
426;4;;;;;;;
427;5;;;;;;;
428;5;;;;;;;
429;7;;;;;;;
430;2;;;;;;;
431;4;;;;;;;
432;7;;;;;;;
433;7;;;;;;;
434;1;;;;;;;
435;6;;;;;;;
436;5;;;;;;;
437;10;;;;;;;
438;1;;;;;;;
439;6;;;;;;;
440;5;;;;;;;
441;9;;;;;;;
442;7;;;;;;;
443;1;;;;;;;
444;7;;;;;;;
445;10;;;;;;;
446;8;;;;;;;
447;4;;;;;;;
448;5;;;;;;;
449;4;;;;;;;
450;9;;;;;;;
451;5;;;;;;;
452;7;;;;;;;
453;9;;;;;;;
454;1;;;;;;;
455;4;;;;;;;
456;2;;;;;;;
457;5;;;;;;;
458;3;;;;;;;
459;2;;;;;;;
460;8;;;;;;;
461;2;;;;;;;
462;4;;;;;;;
463;1;;;;;;;
464;4;;;;;;;
465;5;;;;;;;
466;1;;;;;;;
467;6;;;;;;;
468;6;;;;;;;
469;5;;;;;;;
470;4;;;;;;;
471;8;;;;;;;
472;7;;;;;;;
473;5;;;;;;;
474;5;;;;;;;
475;2;;;;;;;
476;10;;;;;;;
477;10;;;;;;;
478;8;;;;;;;
479;7;;;;;;;
480;8;;;;;;;
481;10;;;;;;;
482;6;;;;;;;
483;10;;;;;;;
484;6;;;;;;;
485;3;;;;;;;
486;2;;;;;;;
487;5;;;;;;;
488;10;;;;;;;
489;4;;;;;;;
490;2;;;;;;;
491;7;;;;;;;
492;10;;;;;;;
493;4;;;;;;;
494;4;;;;;;;
495;8;;;;;;;
496;7;;;;;;;
497;7;;;;;;;
498;9;;;;;;;
499;7;;;;;;;
500;10;;;;;;;
501;9;;;;;;;
502;8;;;;;;;
503;10;;;;;;;
504;1;;;;;;;
505;1;;;;;;;
506;1;;;;;;;
507;4;;;;;;;
508;9;;;;;;;
509;9;;;;;;;
510;3;;;;;;;
511;1;;;;;;;
512;10;;;;;;;
513;1;;;;;;;
514;5;;;;;;;
515;8;;;;;;;
516;3;;;;;;;
517;9;;;;;;;
518;5;;;;;;;
519;9;;;;;;;
520;2;;;;;;;
521;7;;;;;;;
522;1;;;;;;;
523;1;;;;;;;
524;1;;;;;;;
525;4;;;;;;;
526;9;;;;;;;
527;7;;;;;;;
528;3;;;;;;;
529;5;;;;;;;
530;5;;;;;;;
531;2;;;;;;;
532;10;;;;;;;
533;7;;;;;;;
534;2;;;;;;;
535;2;;;;;;;
536;10;;;;;;;
537;10;;;;;;;
538;8;;;;;;;
539;8;;;;;;;
540;9;;;;;;;
541;2;;;;;;;
542;9;;;;;;;
543;9;;;;;;;
544;8;;;;;;;
545;4;;;;;;;
546;4;;;;;;;
547;10;;;;;;;
548;10;;;;;;;
549;1;;;;;;;
550;5;;;;;;;
551;10;;;;;;;
552;3;;;;;;;
553;10;;;;;;;
554;10;;;;;;;
555;6;;;;;;;
556;5;;;;;;;
557;4;;;;;;;
558;2;;;;;;;
559;6;;;;;;;
560;9;;;;;;;
561;5;;;;;;;
562;7;;;;;;;
563;3;;;;;;;
564;1;;;;;;;
565;4;;;;;;;
566;8;;;;;;;
567;1;;;;;;;
568;8;;;;;;;
569;6;;;;;;;
570;8;;;;;;;
571;4;;;;;;;
572;5;;;;;;;
573;2;;;;;;;
574;5;;;;;;;
575;10;;;;;;;
576;3;;;;;;;
577;9;;;;;;;
578;7;;;;;;;
579;3;;;;;;;
580;3;;;;;;;
581;7;;;;;;;
582;4;;;;;;;
583;2;;;;;;;
584;3;;;;;;;
585;8;;;;;;;
586;8;;;;;;;
587;3;;;;;;;
588;2;;;;;;;
589;5;;;;;;;
590;9;;;;;;;
591;10;;;;;;;
592;5;;;;;;;
593;3;;;;;;;
594;2;;;;;;;
595;7;;;;;;;
596;1;;;;;;;
597;3;;;;;;;
598;1;;;;;;;
599;10;;;;;;;
600;2;;;;;;;
601;7;;;;;;;
602;6;;;;;;;
603;6;;;;;;;
604;9;;;;;;;
605;3;;;;;;;
606;4;;;;;;;
607;9;;;;;;;
608;8;;;;;;;
609;5;;;;;;;
610;3;;;;;;;
611;4;;;;;;;
612;1;;;;;;;
613;4;;;;;;;
614;6;;;;;;;
615;10;;;;;;;
616;6;;;;;;;
617;5;;;;;;;
618;2;;;;;;;
619;9;;;;;;;
620;8;;;;;;;
621;5;;;;;;;
622;5;;;;;;;
623;5;;;;;;;
624;9;;;;;;;
625;1;;;;;;;
626;5;;;;;;;
627;4;;;;;;;
628;5;;;;;;;
629;4;;;;;;;
630;6;;;;;;;
631;5;;;;;;;
632;1;;;;;;;
633;4;;;;;;;
634;6;;;;;;;
635;1;;;;;;;
636;4;;;;;;;
637;5;;;;;;;
638;3;;;;;;;
639;1;;;;;;;
640;8;;;;;;;
641;10;;;;;;;
642;9;;;;;;;
643;4;;;;;;;
644;8;;;;;;;
645;3;;;;;;;
646;5;;;;;;;
647;5;;;;;;;
648;5;;;;;;;
649;5;;;;;;;
650;3;;;;;;;
651;8;;;;;;;
652;6;;;;;;;
653;10;;;;;;;
654;9;;;;;;;
655;7;;;;;;;
656;7;;;;;;;
657;3;;;;;;;
658;7;;;;;;;
659;5;;;;;;;
660;3;;;;;;;
661;9;;;;;;;
662;7;;;;;;;
663;9;;;;;;;
664;9;;;;;;;
665;3;;;;;;;
666;9;;;;;;;
667;8;;;;;;;
668;3;;;;;;;
669;3;;;;;;;
670;9;;;;;;;
671;6;;;;;;;
672;6;;;;;;;
673;10;;;;;;;
674;7;;;;;;;
675;8;;;;;;;
676;7;;;;;;;
677;9;;;;;;;
678;7;;;;;;;
679;6;;;;;;;
680;6;;;;;;;
681;5;;;;;;;
682;6;;;;;;;
683;1;;;;;;;
684;10;;;;;;;
685;3;;;;;;;
686;6;;;;;;;
687;9;;;;;;;
688;7;;;;;;;
689;9;;;;;;;
690;10;;;;;;;
691;8;;;;;;;
692;3;;;;;;;
693;8;;;;;;;
694;6;;;;;;;
695;6;;;;;;;
696;9;;;;;;;
697;5;;;;;;;
698;2;;;;;;;
699;9;;;;;;;
700;6;;;;;;;
701;1;;;;;;;
702;2;;;;;;;
703;1;;;;;;;
704;9;;;;;;;
705;10;;;;;;;
706;7;;;;;;;
707;1;;;;;;;
708;3;;;;;;;
709;3;;;;;;;
710;1;;;;;;;
711;5;;;;;;;
712;4;;;;;;;
713;10;;;;;;;
714;8;;;;;;;
715;3;;;;;;;
716;1;;;;;;;
717;1;;;;;;;
718;2;;;;;;;
719;3;;;;;;;
720;8;;;;;;;
721;5;;;;;;;
722;8;;;;;;;
723;1;;;;;;;
724;8;;;;;;;
725;9;;;;;;;
726;5;;;;;;;
727;9;;;;;;;
728;8;;;;;;;
729;5;;;;;;;
730;10;;;;;;;
731;3;;;;;;;
732;3;;;;;;;
733;5;;;;;;;
734;4;;;;;;;
735;6;;;;;;;
736;1;;;;;;;
737;4;;;;;;;
738;2;;;;;;;
739;2;;;;;;;
740;2;;;;;;;
741;6;;;;;;;
742;5;;;;;;;
743;3;;;;;;;
744;3;;;;;;;
745;7;;;;;;;
746;10;;;;;;;
747;6;;;;;;;
748;7;;;;;;;
749;7;;;;;;;
750;7;;;;;;;
751;3;;;;;;;
752;2;;;;;;;
753;2;;;;;;;
754;8;;;;;;;
755;3;;;;;;;
756;10;;;;;;;
757;8;;;;;;;
758;6;;;;;;;
759;6;;;;;;;
760;10;;;;;;;
761;2;;;;;;;
762;2;;;;;;;
763;5;;;;;;;
764;5;;;;;;;
765;10;;;;;;;
766;5;;;;;;;
767;1;;;;;;;
768;6;;;;;;;
769;1;;;;;;;
770;3;;;;;;;
771;6;;;;;;;
772;9;;;;;;;
773;3;;;;;;;
774;3;;;;;;;
775;1;;;;;;;
776;10;;;;;;;
777;3;;;;;;;
778;10;;;;;;;
779;3;;;;;;;
780;3;;;;;;;
781;9;;;;;;;
782;1;;;;;;;
783;9;;;;;;;
784;1;;;;;;;
785;10;;;;;;;
786;1;;;;;;;
787;9;;;;;;;
788;4;;;;;;;
789;8;;;;;;;
790;9;;;;;;;
791;7;;;;;;;
792;6;;;;;;;
793;3;;;;;;;
794;5;;;;;;;
795;7;;;;;;;
796;2;;;;;;;
797;5;;;;;;;
798;2;;;;;;;
799;1;;;;;;;
800;4;;;;;;;
801;2;;;;;;;
802;7;;;;;;;
803;2;;;;;;;
804;6;;;;;;;
805;8;;;;;;;
806;3;;;;;;;
807;8;;;;;;;
808;8;;;;;;;
809;2;;;;;;;
810;9;;;;;;;
811;6;;;;;;;
812;6;;;;;;;
813;3;;;;;;;
814;6;;;;;;;
815;6;;;;;;;
816;1;;;;;;;
817;1;;;;;;;
818;9;;;;;;;
819;9;;;;;;;
820;1;;;;;;;
821;4;;;;;;;
822;8;;;;;;;
823;9;;;;;;;
824;7;;;;;;;
825;6;;;;;;;
826;1;;;;;;;
827;5;;;;;;;
828;8;;;;;;;
829;6;;;;;;;
830;3;;;;;;;
831;2;;;;;;;
832;1;;;;;;;
833;5;;;;;;;
834;4;;;;;;;
835;10;;;;;;;
836;2;;;;;;;
837;6;;;;;;;
838;4;;;;;;;
839;7;;;;;;;
840;1;;;;;;;
841;9;;;;;;;
842;5;;;;;;;
843;1;;;;;;;
844;3;;;;;;;
845;5;;;;;;;
846;5;;;;;;;
847;9;;;;;;;
848;5;;;;;;;
849;3;;;;;;;
850;2;;;;;;;
851;10;;;;;;;
852;7;;;;;;;
853;6;;;;;;;
854;4;;;;;;;
855;7;;;;;;;
856;2;;;;;;;
857;7;;;;;;;
858;7;;;;;;;
859;4;;;;;;;
860;5;;;;;;;
861;4;;;;;;;
862;8;;;;;;;
863;4;;;;;;;
864;9;;;;;;;
865;3;;;;;;;
866;8;;;;;;;
867;7;;;;;;;
868;3;;;;;;;
869;3;;;;;;;
870;1;;;;;;;
871;7;;;;;;;
872;8;;;;;;;
873;10;;;;;;;
874;5;;;;;;;
875;3;;;;;;;
876;9;;;;;;;
877;7;;;;;;;
878;7;;;;;;;
879;3;;;;;;;
880;2;;;;;;;
881;5;;;;;;;
882;4;;;;;;;
883;2;;;;;;;
884;9;;;;;;;
885;4;;;;;;;
886;5;;;;;;;
887;6;;;;;;;
888;2;;;;;;;
889;5;;;;;;;
890;3;;;;;;;
891;9;;;;;;;
892;1;;;;;;;
893;2;;;;;;;
894;9;;;;;;;
895;6;;;;;;;
896;10;;;;;;;
897;10;;;;;;;
898;8;;;;;;;
899;4;;;;;;;
900;7;;;;;;;
901;6;;;;;;;
902;9;;;;;;;
903;3;;;;;;;
904;9;;;;;;;
905;3;;;;;;;
906;4;;;;;;;
907;3;;;;;;;
908;5;;;;;;;
909;3;;;;;;;
910;1;;;;;;;
911;5;;;;;;;
912;8;;;;;;;
913;5;;;;;;;
914;7;;;;;;;
915;4;;;;;;;
916;2;;;;;;;
917;2;;;;;;;
918;7;;;;;;;
919;2;;;;;;;
920;10;;;;;;;
921;3;;;;;;;
922;7;;;;;;;
923;7;;;;;;;
924;1;;;;;;;
925;10;;;;;;;
926;2;;;;;;;
927;2;;;;;;;
928;8;;;;;;;
929;3;;;;;;;
930;5;;;;;;;
931;6;;;;;;;
932;8;;;;;;;
933;1;;;;;;;
934;2;;;;;;;
935;6;;;;;;;
936;3;;;;;;;
937;5;;;;;;;
938;3;;;;;;;
939;8;;;;;;;
940;6;;;;;;;
941;10;;;;;;;
942;2;;;;;;;
943;5;;;;;;;
944;9;;;;;;;
945;8;;;;;;;
946;10;;;;;;;
947;8;;;;;;;
948;1;;;;;;;
949;4;;;;;;;
950;9;;;;;;;
951;5;;;;;;;
952;8;;;;;;;
953;5;;;;;;;
954;5;;;;;;;
955;1;;;;;;;
956;9;;;;;;;
957;4;;;;;;;
958;3;;;;;;;
959;2;;;;;;;
960;6;;;;;;;
961;10;;;;;;;
962;9;;;;;;;
963;5;;;;;;;
964;4;;;;;;;
965;1;;;;;;;
966;2;;;;;;;
967;6;;;;;;;
968;5;;;;;;;
969;5;;;;;;;
970;2;;;;;;;
971;3;;;;;;;
972;9;;;;;;;
973;9;;;;;;;
974;7;;;;;;;
975;8;;;;;;;
976;2;;;;;;;
977;6;;;;;;;
978;3;;;;;;;
979;4;;;;;;;
980;1;;;;;;;
981;4;;;;;;;
982;5;;;;;;;
983;2;;;;;;;
984;10;;;;;;;
985;6;;;;;;;
986;9;;;;;;;
987;5;;;;;;;
988;6;;;;;;;
989;5;;;;;;;
990;10;;;;;;;
991;4;;;;;;;
992;1;;;;;;;
993;10;;;;;;;
994;4;;;;;;;
995;3;;;;;;;
996;9;;;;;;;
997;9;;;;;;;
998;1;;;;;;;
999;5;;;;;;;
1000;7;;;;;;;
1001;9;;;;;;;
1002;5;;;;;;;
1003;4;;;;;;;
1004;1;;;;;;;
1005;8;;;;;;;
1006;10;;;;;;;
1007;7;;;;;;;
1008;7;;;;;;;
1009;3;;;;;;;
1010;8;;;;;;;
1011;5;;;;;;;
1012;7;;;;;;;
1013;9;;;;;;;
1014;3;;;;;;;
1015;3;;;;;;;
1016;9;;;;;;;
1017;3;;;;;;;
1018;3;;;;;;;
1019;1;;;;;;;
1020;8;;;;;;;
1021;2;;;;;;;
1022;6;;;;;;;
1023;6;;;;;;;
1024;1;;;;;;;
1025;6;;;;;;;
1026;10;;;;;;;
1027;6;;;;;;;
1028;4;;;;;;;
1029;10;;;;;;;
1030;4;;;;;;;
1031;7;;;;;;;
1032;4;;;;;;;
1033;6;;;;;;;
1034;5;;;;;;;
1035;5;;;;;;;
1036;10;;;;;;;
1037;9;;;;;;;
1038;6;;;;;;;
1039;4;;;;;;;
1040;2;;;;;;;
1041;8;;;;;;;
1042;1;;;;;;;
1043;7;;;;;;;
1044;10;;;;;;;
1045;3;;;;;;;
1046;4;;;;;;;
1047;6;;;;;;;
1048;5;;;;;;;
1049;3;;;;;;;
1050;5;;;;;;;
1051;9;;;;;;;
1052;5;;;;;;;
1053;3;;;;;;;
1054;9;;;;;;;
1055;2;;;;;;;
1056;6;;;;;;;
1057;3;;;;;;;
1058;7;;;;;;;
1059;7;;;;;;;
1060;7;;;;;;;
1061;8;;;;;;;
1062;2;;;;;;;
1063;9;;;;;;;
1064;9;;;;;;;
1065;3;;;;;;;
1066;1;;;;;;;
1067;3;;;;;;;
1068;3;;;;;;;
1069;8;;;;;;;
1070;3;;;;;;;
1071;7;;;;;;;
1072;6;;;;;;;
1073;7;;;;;;;
1074;6;;;;;;;
1075;3;;;;;;;
1076;10;;;;;;;
1077;6;;;;;;;
1078;8;;;;;;;
1079;7;;;;;;;
1080;2;;;;;;;
1081;9;;;;;;;
1082;7;;;;;;;
1083;7;;;;;;;
1084;4;;;;;;;
1085;9;;;;;;;
1086;8;;;;;;;
1087;3;;;;;;;
1088;5;;;;;;;
1089;2;;;;;;;
1090;6;;;;;;;
1091;3;;;;;;;
1092;2;;;;;;;
1093;10;;;;;;;
1094;7;;;;;;;
1095;7;;;;;;;
1096;3;;;;;;;
1097;6;;;;;;;
1098;10;;;;;;;
1099;7;;;;;;;
1100;8;;;;;;;
1101;9;;;;;;;
1102;4;;;;;;;
1103;2;;;;;;;
1104;8;;;;;;;
1105;4;;;;;;;
1106;3;;;;;;;
1107;10;;;;;;;
1108;9;;;;;;;
1109;6;;;;;;;
1110;5;;;;;;;
1111;6;;;;;;;
1112;1;;;;;;;
1113;10;;;;;;;
1114;10;;;;;;;
1115;8;;;;;;;
1116;6;;;;;;;
1117;5;;;;;;;
1118;4;;;;;;;
1119;5;;;;;;;
1120;5;;;;;;;
1121;4;;;;;;;
1122;1;;;;;;;
1123;5;;;;;;;
1124;5;;;;;;;
1125;5;;;;;;;
1126;4;;;;;;;
1127;2;;;;;;;
1128;1;;;;;;;
1129;5;;;;;;;
1130;6;;;;;;;
1131;10;;;;;;;
1132;4;;;;;;;
1133;10;;;;;;;
1134;10;;;;;;;
1135;10;;;;;;;
1136;5;;;;;;;
1137;9;;;;;;;
1138;8;;;;;;;
1139;10;;;;;;;
1140;4;;;;;;;
1141;4;;;;;;;
1142;4;;;;;;;
1143;5;;;;;;;
1144;8;;;;;;;
1145;7;;;;;;;
1146;5;;;;;;;
1147;9;;;;;;;
1148;9;;;;;;;
1149;2;;;;;;;
1150;8;;;;;;;
1151;9;;;;;;;
1152;7;;;;;;;
1153;4;;;;;;;
1154;2;;;;;;;
1155;7;;;;;;;
1156;2;;;;;;;
1157;2;;;;;;;
1158;3;;;;;;;
1159;10;;;;;;;
1160;9;;;;;;;
1161;2;;;;;;;
1162;8;;;;;;;
1163;7;;;;;;;
1164;2;;;;;;;
1165;4;;;;;;;
1166;1;;;;;;;
1167;10;;;;;;;
1168;2;;;;;;;
1169;8;;;;;;;
1170;8;;;;;;;
1171;6;;;;;;;
1172;3;;;;;;;
1173;4;;;;;;;
1174;2;;;;;;;
1175;6;;;;;;;
1176;6;;;;;;;
1177;7;;;;;;;
1178;2;;;;;;;
1179;1;;;;;;;
1180;4;;;;;;;
1181;6;;;;;;;
1182;2;;;;;;;
1183;1;;;;;;;
1184;8;;;;;;;
1185;5;;;;;;;
1186;5;;;;;;;
1187;8;;;;;;;
1188;5;;;;;;;
1189;6;;;;;;;
1190;9;;;;;;;
1191;1;;;;;;;
1192;7;;;;;;;
1193;9;;;;;;;
1194;2;;;;;;;
1195;10;;;;;;;
1196;10;;;;;;;
1197;9;;;;;;;
1198;5;;;;;;;
1199;8;;;;;;;
1200;3;;;;;;;
1201;1;;;;;;;
1202;8;;;;;;;
1203;7;;;;;;;
1204;2;;;;;;;
1205;2;;;;;;;
1206;10;;;;;;;
1207;8;;;;;;;
1208;3;;;;;;;
1209;7;;;;;;;
1210;4;;;;;;;
1211;4;;;;;;;
1212;9;;;;;;;
1213;8;;;;;;;
1214;3;;;;;;;
1215;9;;;;;;;
1216;5;;;;;;;
1217;1;;;;;;;
1218;4;;;;;;;
1219;2;;;;;;;
1220;1;;;;;;;
1221;3;;;;;;;
1222;9;;;;;;;
1223;6;;;;;;;
1224;7;;;;;;;
1225;1;;;;;;;
1226;10;;;;;;;
1227;6;;;;;;;
1228;5;;;;;;;
1229;8;;;;;;;
1230;8;;;;;;;
1231;7;;;;;;;
1232;9;;;;;;;
1233;10;;;;;;;
1234;7;;;;;;;
1235;5;;;;;;;
1236;1;;;;;;;
1237;10;;;;;;;
1238;8;;;;;;;
1239;8;;;;;;;
1240;1;;;;;;;
1241;2;;;;;;;
1242;2;;;;;;;
1243;5;;;;;;;
1244;7;;;;;;;
1245;2;;;;;;;
1246;4;;;;;;;
1247;3;;;;;;;
1248;10;;;;;;;
1249;8;;;;;;;
