462,2022-04-07,4,2,2022
463,2022-04-08,4,2,2022
464,2022-04-09,4,2,2022
465,2022-04-10,4,2,2022
466,2022-04-11,4,2,2022
467,2022-04-12,4,2,2022
468,2022-04-13,4,2,2022
469,2022-04-14,4,2,2022
470,2022-04-15,4,2,2022
471,2022-04-16,4,2,2022
472,2022-04-17,4,2,2022
473,2022-04-18,4,2,2022
474,2022-04-19,4,2,2022
475,2022-04-20,4,2,2022
476,2022-04-21,4,2,2022
477,2022-04-22,4,2,2022
478,2022-04-23,4,2,2022
479,2022-04-24,4,2,2022
480,2022-04-25,4,2,2022
481,2022-04-26,4,2,2022
482,2022-04-27,4,2,2022
483,2022-04-28,4,2,2022
484,2022-04-29,4,2,2022
485,2022-04-30,4,2,2022
486,2022-05-01,5,2,2022
487,2022-05-02,5,2,2022
488,2022-05-03,5,2,2022
489,2022-05-04,5,2,2022
490,2022-05-05,5,2,2022
491,2022-05-06,5,2,2022
492,2022-05-07,5,2,2022
493,2022-05-08,5,2,2022
494,2022-05-09,5,2,2022
495,2022-05-10,5,2,2022
496,2022-05-11,5,2,2022
497,2022-05-12,5,2,2022
498,2022-05-13,5,2,2022
499,2022-05-14,5,2,2022
500,2022-05-15,5,2,2022
501,2022-05-16,5,2,2022
502,2022-05-17,5,2,2022
503,2022-05-18,5,2,2022
504,2022-05-19,5,2,2022
505,2022-05-20,5,2,2022
506,2022-05-21,5,2,2022
507,2022-05-22,5,2,2022
508,2022-05-23,5,2,2022
509,2022-05-24,5,2,2022
510,2022-05-25,5,2,2022
511,2022-05-26,5,2,2022
512,2022-05-27,5,2,2022
513,2022-05-28,5,2,2022
514,2022-05-29,5,2,2022
515,2022-05-30,5,2,2022
516,2022-05-31,5,2,2022
517,2022-06-01,6,2,2022
518,2022-06-02,6,2,2022
519,2022-06-03,6,2,2022
520,2022-06-04,6,2,2022
521,2022-06-05,6,2,2022
522,2022-06-06,6,2,2022
523,2022-06-07,6,2,2022
524,2022-06-08,6,2,2022
525,2022-06-09,6,2,2022
526,2022-06-10,6,2,2022
527,2022-06-11,6,2,2022
528,2022-06-12,6,2,2022
529,2022-06-13,6,2,2022
530,2022-06-14,6,2,2022
531,2022-06-15,6,2,2022
532,2022-06-16,6,2,2022
533,2022-06-17,6,2,2022
534,2022-06-18,6,2,2022
535,2022-06-19,6,2,2022
536,2022-06-20,6,2,2022
537,2022-06-21,6,2,2022
538,2022-06-22,6,2,2022
539,2022-06-23,6,2,2022
540,2022-06-24,6,2,2022
541,2022-06-25,6,2,2022
542,2022-06-26,6,2,2022
543,2022-06-27,6,2,2022
544,2022-06-28,6,2,2022
545,2022-06-29,6,2,2022
546,2022-06-30,6,2,2022
547,2022-07-01,7,3,2022
548,2022-07-02,7,3,2022
549,2022-07-03,7,3,2022
550,2022-07-04,7,3,2022
551,2022-07-05,7,3,2022
552,2022-07-06,7,3,2022
553,2022-07-07,7,3,2022
554,2022-07-08,7,3,2022
555,2022-07-09,7,3,2022
556,2022-07-10,7,3,2022
557,2022-07-11,7,3,2022
558,2022-07-12,7,3,2022
559,2022-07-13,7,3,2022
560,2022-07-14,7,3,2022
561,2022-07-15,7,3,2022
562,2022-07-16,7,3,2022
563,2022-07-17,7,3,2022
564,2022-07-18,7,3,2022
565,2022-07-19,7,3,2022
566,2022-07-20,7,3,2022
567,2022-07-21,7,3,2022
568,2022-07-22,7,3,2022
569,2022-07-23,7,3,2022
570,2022-07-24,7,3,2022
571,2022-07-25,7,3,2022
572,2022-07-26,7,3,2022
573,2022-07-27,7,3,2022
574,2022-07-28,7,3,2022
575,2022-07-29,7,3,2022
576,2022-07-30,7,3,2022
577,2022-07-31,7,3,2022
578,2022-08-01,8,3,2022
579,2022-08-02,8,3,2022
580,2022-08-03,8,3,2022
581,2022-08-04,8,3,2022
582,2022-08-05,8,3,2022
583,2022-08-06,8,3,2022
584,2022-08-07,8,3,2022
585,2022-08-08,8,3,2022
586,2022-08-09,8,3,2022
587,2022-08-10,8,3,2022
588,2022-08-11,8,3,2022
589,2022-08-12,8,3,2022
590,2022-08-13,8,3,2022
591,2022-08-14,8,3,2022
592,2022-08-15,8,3,2022
593,2022-08-16,8,3,2022
594,2022-08-17,8,3,2022
595,2022-08-18,8,3,2022
596,2022-08-19,8,3,2022
597,2022-08-20,8,3,2022
598,2022-08-21,8,3,2022
599,2022-08-22,8,3,2022
600,2022-08-23,8,3,2022
601,2022-08-24,8,3,2022
602,2022-08-25,8,3,2022
603,2022-08-26,8,3,2022
604,2022-08-27,8,3,2022
605,2022-08-28,8,3,2022
606,2022-08-29,8,3,2022
607,2022-08-30,8,3,2022
608,2022-08-31,8,3,2022
609,2022-09-01,9,3,2022
610,2022-09-02,9,3,2022
611,2022-09-03,9,3,2022
612,2022-09-04,9,3,2022
613,2022-09-05,9,3,2022
614,2022-09-06,9,3,2022
615,2022-09-07,9,3,2022
616,2022-09-08,9,3,2022
617,2022-09-09,9,3,2022
618,2022-09-10,9,3,2022
619,2022-09-11,9,3,2022
620,2022-09-12,9,3,2022
621,2022-09-13,9,3,2022
622,2022-09-14,9,3,2022
623,2022-09-15,9,3,2022
624,2022-09-16,9,3,2022
625,2022-09-17,9,3,2022
626,2022-09-18,9,3,2022
627,2022-09-19,9,3,2022
628,2022-09-20,9,3,2022
629,2022-09-21,9,3,2022
630,2022-09-22,9,3,2022
631,2022-09-23,9,3,2022
632,2022-09-24,9,3,2022
633,2022-09-25,9,3,2022
634,2022-09-26,9,3,2022
635,2022-09-27,9,3,2022
636,2022-09-28,9,3,2022
637,2022-09-29,9,3,2022
638,2022-09-30,9,3,2022
639,2022-10-01,10,4,2022
640,2022-10-02,10,4,2022
641,2022-10-03,10,4,2022
642,2022-10-04,10,4,2022
643,2022-10-05,10,4,2022
644,2022-10-06,10,4,2022
645,2022-10-07,10,4,2022
646,2022-10-08,10,4,2022
647,2022-10-09,10,4,2022
648,2022-10-10,10,4,2022
649,2022-10-11,10,4,2022
650,2022-10-12,10,4,2022
651,2022-10-13,10,4,2022
652,2022-10-14,10,4,2022
653,2022-10-15,10,4,2022
654,2022-10-16,10,4,2022
655,2022-10-17,10,4,2022
656,2022-10-18,10,4,2022
657,2022-10-19,10,4,2022
658,2022-10-20,10,4,2022
659,2022-10-21,10,4,2022
660,2022-10-22,10,4,2022
661,2022-10-23,10,4,2022
662,2022-10-24,10,4,2022
663,2022-10-25,10,4,2022
664,2022-10-26,10,4,2022
665,2022-10-27,10,4,2022
666,2022-10-28,10,4,2022
667,2022-10-29,10,4,2022
668,2022-10-30,10,4,2022
669,2022-10-31,10,4,2022
670,2022-11-01,11,4,2022
671,2022-11-02,11,4,2022
672,2022-11-03,11,4,2022
673,2022-11-04,11,4,2022
674,2022-11-05,11,4,2022
675,2022-11-06,11,4,2022
676,2022-11-07,11,4,2022
677,2022-11-08,11,4,2022
678,2022-11-09,11,4,2022
679,2022-11-10,11,4,2022
680,2022-11-11,11,4,2022
681,2022-11-12,11,4,2022
682,2022-11-13,11,4,2022
683,2022-11-14,11,4,2022
684,2022-11-15,11,4,2022
685,2022-11-16,11,4,2022
686,2022-11-17,11,4,2022
687,2022-11-18,11,4,2022
688,2022-11-19,11,4,2022
689,2022-11-20,11,4,2022
690,2022-11-21,11,4,2022
691,2022-11-22,11,4,2022
692,2022-11-23,11,4,2022
693,2022-11-24,11,4,2022
694,2022-11-25,11,4,2022
695,2022-11-26,11,4,2022
696,2022-11-27,11,4,2022
697,2022-11-28,11,4,2022
698,2022-11-29,11,4,2022
699,2022-11-30,11,4,2022
700,2022-12-01,12,4,2022
701,2022-12-02,12,4,2022
702,2022-12-03,12,4,2022
703,2022-12-04,12,4,2022
704,2022-12-05,12,4,2022
705,2022-12-06,12,4,2022
706,2022-12-07,12,4,2022
707,2022-12-08,12,4,2022
708,2022-12-09,12,4,2022
709,2022-12-10,12,4,2022
710,2022-12-11,12,4,2022
711,2022-12-12,12,4,2022
712,2022-12-13,12,4,2022
713,2022-12-14,12,4,2022
714,2022-12-15,12,4,2022
715,2022-12-16,12,4,2022
716,2022-12-17,12,4,2022
717,2022-12-18,12,4,2022
718,2022-12-19,12,4,2022
719,2022-12-20,12,4,2022
720,2022-12-21,12,4,2022
721,2022-12-22,12,4,2022
722,2022-12-23,12,4,2022
723,2022-12-24,12,4,2022
724,2022-12-25,12,4,2022
725,2022-12-26,12,4,2022
726,2022-12-27,12,4,2022
727,2022-12-28,12,4,2022
728,2022-12-29,12,4,2022
729,2022-12-30,12,4,2022
730,2022-12-31,12,4,2022
731,2023-01-01,1,1,2023
732,2023-01-02,1,1,2023
733,2023-01-03,1,1,2023
734,2023-01-04,1,1,2023
735,2023-01-05,1,1,2023
736,2023-01-06,1,1,2023
737,2023-01-07,1,1,2023
738,2023-01-08,1,1,2023
739,2023-01-09,1,1,2023
740,2023-01-10,1,1,2023
741,2023-01-11,1,1,2023
742,2023-01-12,1,1,2023
743,2023-01-13,1,1,2023
744,2023-01-14,1,1,2023
745,2023-01-15,1,1,2023
746,2023-01-16,1,1,2023
747,2023-01-17,1,1,2023
748,2023-01-18,1,1,2023
749,2023-01-19,1,1,2023
750,2023-01-20,1,1,2023
751,2023-01-21,1,1,2023
752,2023-01-22,1,1,2023
753,2023-01-23,1,1,2023
754,2023-01-24,1,1,2023
755,2023-01-25,1,1,2023
756,2023-01-26,1,1,2023
757,2023-01-27,1,1,2023
758,2023-01-28,1,1,2023
759,2023-01-29,1,1,2023
760,2023-01-30,1,1,2023
761,2023-01-31,1,1,2023
762,2023-02-01,2,1,2023
763,2023-02-02,2,1,2023
764,2023-02-03,2,1,2023
765,2023-02-04,2,1,2023
766,2023-02-05,2,1,2023
767,2023-02-06,2,1,2023
768,2023-02-07,2,1,2023
769,2023-02-08,2,1,2023
770,2023-02-09,2,1,2023
771,2023-02-10,2,1,2023
772,2023-02-11,2,1,2023
773,2023-02-12,2,1,2023
774,2023-02-13,2,1,2023
775,2023-02-14,2,1,2023
776,2023-02-15,2,1,2023
777,2023-02-16,2,1,2023
778,2023-02-17,2,1,2023
779,2023-02-18,2,1,2023
780,2023-02-19,2,1,2023
781,2023-02-20,2,1,2023
782,2023-02-21,2,1,2023
783,2023-02-22,2,1,2023
784,2023-02-23,2,1,2023
785,2023-02-24,2,1,2023
786,2023-02-25,2,1,2023
787,2023-02-26,2,1,2023
788,2023-02-27,2,1,2023
789,2023-02-28,2,1,2023
790,2023-03-01,3,1,2023
791,2023-03-02,3,1,2023
792,2023-03-03,3,1,2023
793,2023-03-04,3,1,2023
794,2023-03-05,3,1,2023
795,2023-03-06,3,1,2023
796,2023-03-07,3,1,2023
797,2023-03-08,3,1,2023
798,2023-03-09,3,1,2023
799,2023-03-10,3,1,2023
800,2023-03-11,3,1,2023
801,2023-03-12,3,1,2023
802,2023-03-13,3,1,2023
803,2023-03-14,3,1,2023
804,2023-03-15,3,1,2023
805,2023-03-16,3,1,2023
806,2023-03-17,3,1,2023
807,2023-03-18,3,1,2023
808,2023-03-19,3,1,2023
809,2023-03-20,3,1,2023
810,2023-03-21,3,1,2023
811,2023-03-22,3,1,2023
812,2023-03-23,3,1,2023
813,2023-03-24,3,1,2023
814,2023-03-25,3,1,2023
815,2023-03-26,3,1,2023
816,2023-03-27,3,1,2023
817,2023-03-28,3,1,2023
818,2023-03-29,3,1,2023
819,2023-03-30,3,1,2023
820,2023-03-31,3,1,2023
821,2023-04-01,4,2,2023
822,2023-04-02,4,2,2023
823,2023-04-03,4,2,2023
824,2023-04-04,4,2,2023
825,2023-04-05,4,2,2023
826,2023-04-06,4,2,2023
827,2023-04-07,4,2,2023
828,2023-04-08,4,2,2023
829,2023-04-09,4,2,2023
830,2023-04-10,4,2,2023
831,2023-04-11,4,2,2023
832,2023-04-12,4,2,2023
833,2023-04-13,4,2,2023
834,2023-04-14,4,2,2023
835,2023-04-15,4,2,2023
836,2023-04-16,4,2,2023
837,2023-04-17,4,2,2023
838,2023-04-18,4,2,2023
839,2023-04-19,4,2,2023
840,2023-04-20,4,2,2023
841,2023-04-21,4,2,2023
842,2023-04-22,4,2,2023
843,2023-04-23,4,2,2023
844,2023-04-24,4,2,2023
845,2023-04-25,4,2,2023
846,2023-04-26,4,2,2023
847,2023-04-27,4,2,2023
848,2023-04-28,4,2,2023
849,2023-04-29,4,2,2023
850,2023-04-30,4,2,2023
851,2023-05-01,5,2,2023
852,2023-05-02,5,2,2023
853,2023-05-03,5,2,2023
854,2023-05-04,5,2,2023
855,2023-05-05,5,2,2023
856,2023-05-06,5,2,2023
857,2023-05-07,5,2,2023
858,2023-05-08,5,2,2023
859,2023-05-09,5,2,2023
860,2023-05-10,5,2,2023
861,2023-05-11,5,2,2023
862,2023-05-12,5,2,2023
863,2023-05-13,5,2,2023
864,2023-05-14,5,2,2023
865,2023-05-15,5,2,2023
866,2023-05-16,5,2,2023
867,2023-05-17,5,2,2023
868,2023-05-18,5,2,2023
869,2023-05-19,5,2,2023
870,2023-05-20,5,2,2023
871,2023-05-21,5,2,2023
872,2023-05-22,5,2,2023
873,2023-05-23,5,2,2023
874,2023-05-24,5,2,2023
875,2023-05-25,5,2,2023
